media_id,frame_nr,class_0,p_0,class_1,p_1,class_2,p_2,class_3,p_3,class_4,p_4,class_5,p_5,class_6,p_6,class_7,p_7,class_8,p_8,class_9,p_9
lDK9QqIzhwk,34,bathtub,0.13700953125953674,tub,0.08713208884000778,oxygen_mask,0.06644321233034134,gasmask,0.018187249079346657,shower_cap,0.014238587580621243,sunglass,0.012297670356929302,potter's_wheel,0.012075180187821388,drumstick,0.010993672534823418,cowboy_hat,0.010455465875566006,mask,0.009234038181602955
lDK9QqIzhwk,119,stage,0.09055853635072708,balance_beam,0.0780067965388298,banjo,0.03645705059170723,bassoon,0.034916989505290985,unicycle,0.02998240292072296,bow,0.029611488804221153,swab,0.028701312839984894,parallel_bars,0.022114776074886322,cinema,0.018526984378695488,crutch,0.01838519051671028
lDK9QqIzhwk,68,stage,0.6790265440940857,spotlight,0.03159578517079353,microphone,0.015863928943872452,radio_telescope,0.009176002815365791,punching_bag,0.008136673830449581,sax,0.00767902797088027,cornet,0.006124421488493681,unicycle,0.005393215920776129,trombone,0.005091698374599218,drum,0.004656899720430374
lDK9QqIzhwk,63,punching_bag,0.20264297723770142,miniskirt,0.09504897892475128,knee_pad,0.04892396554350853,gasmask,0.023087576031684875,bow_tie,0.01147312019020319,sax,0.010311522521078587,crutch,0.009891113266348839,military_uniform,0.009883946739137173,feather_boa,0.009469305165112019,suit,0.008898315951228142
lDK9QqIzhwk,46,bow,0.2511681616306305,microphone,0.20138351619243622,sax,0.062036436051130295,stage,0.044005002826452255,acoustic_guitar,0.01982591673731804,grand_piano,0.01661440171301365,violin,0.016547072678804398,cello,0.01522069238126278,horizontal_bar,0.015184910967946053,drumstick,0.013449467718601227
lDK9QqIzhwk,25,missile,0.0915900468826294,scuba_diver,0.07663100212812424,fireboat,0.044480130076408386,umbrella,0.039911866188049316,cliff,0.039282917976379395,killer_whale,0.029897654429078102,swing,0.027901798486709595,fountain,0.02785775251686573,projectile,0.02389180287718773,parachute,0.019222719594836235
lDK9QqIzhwk,85,computer_keyboard,0.20881755650043488,analog_clock,0.15192915499210358,odometer,0.04142728075385094,digital_clock,0.03579465299844742,space_bar,0.03048989549279213,wall_clock,0.030364394187927246,nail,0.019139574840664864,screw,0.01381570566445589,wreck,0.012632196769118309,maze,0.012149299494922161
lDK9QqIzhwk,55,microphone,0.7848755717277527,harmonica,0.04124303162097931,feather_boa,0.021515056490898132,wig,0.02075735479593277,sax,0.008648138493299484,stage,0.005839002784341574,cornet,0.005172420758754015,flute,0.005019448697566986,cellular_telephone,0.004020369611680508,panpipe,0.0032934583723545074
lDK9QqIzhwk,109,stage,0.7162908315658569,sax,0.023004673421382904,spotlight,0.02122265100479126,microphone,0.021024886518716812,loudspeaker,0.008823888376355171,turnstile,0.00879276916384697,accordion,0.008635404519736767,cinema,0.00720458896830678,cornet,0.006033007055521011,television,0.0057326736859977245
lDK9QqIzhwk,4,missile,0.19212396442890167,broom,0.09012233465909958,projectile,0.08436091244220734,swab,0.05716714262962341,space_shuttle,0.02258639968931675,plunger,0.018167853355407715,nail,0.017439698800444603,pole,0.01649240031838417,candle,0.01144690252840519,washbasin,0.008313986472785473
lDK9QqIzhwk,57,nematode,0.15736070275306702,spotlight,0.07523194700479507,sax,0.06395334750413895,barn_spider,0.05996306985616684,jellyfish,0.046060461550951004,spider_web,0.02402188628911972,wreck,0.017363494262099266,trombone,0.016119901090860367,isopod,0.014781545847654343,microphone,0.011347980238497257
lDK9QqIzhwk,6,pole,0.15020476281642914,broom,0.06495148688554764,flagpole,0.06436316668987274,swab,0.05168520659208298,plunger,0.04065272957086563,missile,0.035725224763154984,geyser,0.032774463295936584,projectile,0.028646336868405342,spotlight,0.02432851865887642,shovel,0.020441146567463875
lDK9QqIzhwk,58,microphone,0.1478939950466156,stage,0.05926073342561722,sax,0.051671866327524185,spotlight,0.046383339911699295,bassoon,0.026336846873164177,accordion,0.020997285842895508,toy_poodle,0.020735079422593117,standard_poodle,0.02018214948475361,acoustic_guitar,0.01965617761015892,cornet,0.012926916591823101
lDK9QqIzhwk,9,pole,0.16740822792053223,flagpole,0.09522540867328644,spotlight,0.04713352397084236,torch,0.027214493602514267,swab,0.02490752562880516,geyser,0.01971302181482315,fountain,0.018451407551765442,plunger,0.017687920480966568,missile,0.01668877713382244,street_sign,0.013424593955278397
lDK9QqIzhwk,53,cornet,0.292811781167984,trombone,0.13343693315982819,sax,0.0477951280772686,upright,0.0470467284321785,grand_piano,0.04338996857404709,spotlight,0.0376129113137722,harp,0.024108102545142174,microphone,0.02295403555035591,harmonica,0.017598537728190422,accordion,0.015294103883206844
lDK9QqIzhwk,120,microphone,0.0885246992111206,moped,0.07088252902030945,stage,0.052501119673252106,unicycle,0.034869443625211716,violin,0.024937553331255913,ski,0.01728782057762146,tricycle,0.017164740711450577,drumstick,0.01693848706781864,motor_scooter,0.01594286598265171,bicycle-built-for-two,0.015333713963627815
lDK9QqIzhwk,13,spotlight,0.4316888153553009,fountain,0.11395230889320374,flagpole,0.022770876064896584,pole,0.020574675872921944,geyser,0.015943342819809914,obelisk,0.015416702255606651,torch,0.010901127941906452,guillotine,0.007342650089412928,missile,0.006398482248187065,television,0.006171823479235172
lDK9QqIzhwk,64,feather_boa,0.09315900504589081,miniskirt,0.07600200921297073,bow_tie,0.03307367488741875,fur_coat,0.031215550377964973,lab_coat,0.02912018820643425,shower_curtain,0.02796020545065403,gasmask,0.018212879076600075,suit,0.018085308372974396,sturgeon,0.0118750911206007,cowboy_hat,0.011838685721158981
lDK9QqIzhwk,43,fountain,0.33098873496055603,geyser,0.32136794924736023,fireboat,0.04610215127468109,missile,0.005848641972988844,spotlight,0.005092932377010584,bikini,0.004810652229934931,sax,0.0033424259163439274,cliff,0.003208600450307131,swab,0.0031016834545880556,maillot,0.0025261591654270887
lDK9QqIzhwk,65,swimming_trunks,0.13249559700489044,knee_pad,0.12311305850744247,plunger,0.10053309053182602,miniskirt,0.07383064925670624,soccer_ball,0.04313474893569946,volleyball,0.019540147855877876,diaper,0.016980385407805443,rugby_ball,0.016779068857431412,crutch,0.01435158308595419,dumbbell,0.010502391494810581
lDK9QqIzhwk,118,crutch,0.23750628530979156,bassoon,0.031040342524647713,sax,0.025579579174518585,stage,0.02419736608862877,komondor,0.02228313498198986,accordion,0.020129559561610222,swab,0.018029270693659782,trombone,0.014324486255645752,wig,0.01394951343536377,television,0.01368182897567749
lDK9QqIzhwk,76,spotlight,0.5874072909355164,stage,0.07063116133213043,torch,0.008434506133198738,scuba_diver,0.00806304719299078,projector,0.007923085242509842,television,0.007094483822584152,accordion,0.005904017947614193,cannon,0.005482924170792103,grand_piano,0.005379944574087858,loudspeaker,0.004722583573311567
lDK9QqIzhwk,33,spotlight,0.8250414133071899,stage,0.007661320269107819,suspension_bridge,0.0060191708616912365,fountain,0.0048606907948851585,nematode,0.004641508683562279,projectile,0.004439208190888166,projector,0.004243837669491768,wing,0.004153738263994455,missile,0.0029860050417482853,airship,0.0029724326450377703
lDK9QqIzhwk,59,cello,0.11265524476766586,bassoon,0.09058679640293121,accordion,0.08030563592910767,stage,0.07327289879322052,cornet,0.0610397569835186,violin,0.054753974080085754,microphone,0.04708043485879898,trombone,0.04091798514127731,banjo,0.03661935031414032,sax,0.030097216367721558
lDK9QqIzhwk,86,fountain,0.10158446431159973,airship,0.07322435081005096,oscilloscope,0.03510893136262894,window_screen,0.03309033811092377,shower_curtain,0.02521270141005516,mosquito_net,0.024015236645936966,beaker,0.013742250390350819,tub,0.011440807022154331,analog_clock,0.010466676205396652,car_mirror,0.00988033227622509
lDK9QqIzhwk,3,broom,0.13577516376972198,plunger,0.059415362775325775,swab,0.058977674692869186,refrigerator,0.02508685551583767,binder,0.01454188022762537,modem,0.014461725018918514,pole,0.013897615484893322,shovel,0.011888518929481506,lampshade,0.010546497069299221,candle,0.010473081842064857
lDK9QqIzhwk,44,grand_piano,0.2338174730539322,bannister,0.06266733258962631,swab,0.042804114520549774,umbrella,0.038580067455768585,spotlight,0.027461597695946693,vault,0.017975660040974617,fountain,0.01737602986395359,stage,0.014648468233644962,prison,0.01412868034094572,bucket,0.013797909021377563
lDK9QqIzhwk,83,fountain,0.7163573503494263,geyser,0.04816482588648796,dam,0.016871042549610138,umbrella,0.00682242913171649,airship,0.0064435857348144054,breakwater,0.005988986697047949,fur_coat,0.005853214766830206,fireboat,0.005126180127263069,lakeside,0.003997450694441795,cliff,0.002804678864777088
lDK9QqIzhwk,40,spotlight,0.678096354007721,stage,0.0903080552816391,fountain,0.015339065343141556,projector,0.01157787162810564,fireboat,0.008788635022938251,microphone,0.003942714538425207,balance_beam,0.0035691342782229185,loudspeaker,0.002973356982693076,electric_guitar,0.0019333153031766415,toilet_tissue,0.0019282029243186116
lDK9QqIzhwk,7,swab,0.11893706023693085,broom,0.07906461507081985,pole,0.06595948338508606,spotlight,0.04298681020736694,plunger,0.04219372197985649,flagpole,0.027845995500683784,hook,0.02226543426513672,fountain,0.020692242309451103,shovel,0.01605868525803089,geyser,0.012906553223729134
lDK9QqIzhwk,101,maze,0.11432533711194992,umbrella,0.07450289279222488,jinrikisha,0.07272274792194366,crutch,0.061534538865089417,kimono,0.043468158692121506,cab,0.01992144249379635,limousine,0.019572453573346138,sax,0.01849481277167797,stage,0.014676723629236221,trombone,0.011854629032313824
lDK9QqIzhwk,115,gas_pump,0.1464124470949173,digital_clock,0.08454333990812302,stopwatch,0.04441611468791962,moving_van,0.03913813829421997,ambulance,0.02737353928387165,crate,0.0248874444514513,cassette,0.024260343983769417,minibus,0.021611763164401054,accordion,0.020016798749566078,odometer,0.019593626260757446
lDK9QqIzhwk,41,spotlight,0.07770225405693054,wing,0.07452596724033356,monitor,0.04219603165984154,television,0.03880554437637329,screen,0.019212400540709496,missile,0.016449151560664177,projectile,0.014549871906638145,great_white_shark,0.011737221851944923,warplane,0.011608320288360119,car_mirror,0.011012470349669456
lDK9QqIzhwk,92,West_Highland_white_terrier,0.08383246511220932,komondor,0.05453425645828247,swab,0.04186084493994713,quill,0.0373905785381794,Maltese_dog,0.028249645605683327,Old_English_sheepdog,0.02774246782064438,Norfolk_terrier,0.02044232375919819,volcano,0.017110710963606834,geyser,0.016818290576338768,Yorkshire_terrier,0.01395784318447113
lDK9QqIzhwk,77,fountain,0.5799906849861145,spotlight,0.20597881078720093,stage,0.02185538038611412,oscilloscope,0.0030452986247837543,theater_curtain,0.0025455637369304895,maze,0.0021797160152345896,torch,0.002032431773841381,sax,0.0018805204890668392,umbrella,0.0018546085339039564,palace,0.0017147237667813897
lDK9QqIzhwk,93,fur_coat,0.1848224550485611,feather_boa,0.10313446074724197,flute,0.08876272290945053,panpipe,0.026193445548415184,oboe,0.020545583218336105,banjo,0.019621340557932854,plunger,0.018530577421188354,accordion,0.018268732354044914,swab,0.016652535647153854,quill,0.016213037073612213
lDK9QqIzhwk,69,stage,0.6307872533798218,spotlight,0.08027417957782745,microphone,0.06337036937475204,sax,0.007885021157562733,cornet,0.0067160530015826225,radio_telescope,0.005536679178476334,accordion,0.004676365293562412,torch,0.003902962664142251,loudspeaker,0.0034825047478079796,trombone,0.0033260316122323275
lDK9QqIzhwk,29,sock,0.08994762599468231,fur_coat,0.08860810846090317,swab,0.038285985589027405,teddy,0.036587152630090714,umbrella,0.03261667862534523,jean,0.0299854576587677,suit,0.02623046562075615,miniskirt,0.019316671416163445,feather_boa,0.012834550812840462,scuba_diver,0.01239001750946045
lDK9QqIzhwk,17,geyser,0.7188898921012878,fountain,0.06624957174062729,fireboat,0.012250439263880253,pole,0.005624445155262947,missile,0.004047945607453585,flagpole,0.0033739926293492317,swab,0.003235337557271123,torch,0.0031548412516713142,cliff,0.0029692822135984898,fur_coat,0.002717206021770835
lDK9QqIzhwk,71,feather_boa,0.11895594000816345,microphone,0.056965675204992294,crutch,0.04328591749072075,sax,0.040933653712272644,cowboy_hat,0.036705080419778824,stage,0.029722779989242554,spotlight,0.026766719296574593,holster,0.02321535535156727,drumstick,0.020123690366744995,seat_belt,0.019759027287364006
lDK9QqIzhwk,49,geyser,0.08040937036275864,microphone,0.03468472883105278,missile,0.02894490212202072,Old_English_sheepdog,0.025228876620531082,volcano,0.01387230958789587,West_Highland_white_terrier,0.01365637592971325,feather_boa,0.012990124523639679,Maltese_dog,0.009939558804035187,Newfoundland,0.009670711122453213,projectile,0.009231430478394032
lDK9QqIzhwk,8,geyser,0.11117354780435562,fountain,0.1012934222817421,swab,0.057527948170900345,flagpole,0.05710707604885101,broom,0.039278943091630936,missile,0.03020772710442543,pole,0.029276365414261818,fireboat,0.02396397851407528,plunger,0.013140935450792313,spotlight,0.013078548945486546
lDK9QqIzhwk,10,fountain,0.19089139997959137,spotlight,0.11102843284606934,geyser,0.03317723795771599,pole,0.022259755060076714,swab,0.019482726231217384,flagpole,0.017075497657060623,torch,0.016124367713928223,obelisk,0.013849121518433094,television,0.01104335580021143,missile,0.00927671603858471
lDK9QqIzhwk,74,spotlight,0.25325897336006165,microphone,0.08985058963298798,sax,0.07764142006635666,accordion,0.05217168852686882,stage,0.04519136995077133,maze,0.02757626213133335,acoustic_guitar,0.024701349437236786,cornet,0.013519728556275368,aircraft_carrier,0.012097188271582127,banjo,0.010058067739009857
lDK9QqIzhwk,11,spotlight,0.15634562075138092,fountain,0.08042972534894943,pole,0.04726792871952057,swab,0.027209555730223656,microphone,0.017546728253364563,television,0.01332063227891922,bikini,0.01131876278668642,torch,0.010962586849927902,prison,0.010016879066824913,tub,0.00984921958297491
lDK9QqIzhwk,20,geyser,0.34642258286476135,fountain,0.26405423879623413,fireboat,0.054580386728048325,spotlight,0.006604957394301891,missile,0.0065606082789599895,fur_coat,0.006257066503167152,cliff,0.0055966610088944435,microphone,0.0053223976865410805,swab,0.004905004519969225,komondor,0.004861827939748764
lDK9QqIzhwk,67,stage,0.4939682185649872,spotlight,0.03373691812157631,punching_bag,0.03067893534898758,radio_telescope,0.01541472040116787,television,0.01306510902941227,unicycle,0.010835664346814156,bow,0.010462664067745209,microphone,0.009464841336011887,balance_beam,0.008404429070651531,balloon,0.008073173463344574
lDK9QqIzhwk,36,spotlight,0.10662221908569336,nematode,0.1042817234992981,stage,0.037441983819007874,airship,0.030322223901748657,crane,0.018958568572998047,syringe,0.018396640196442604,projectile,0.015153595246374607,missile,0.015071753412485123,suspension_bridge,0.01496727392077446,pier,0.014329957775771618
lDK9QqIzhwk,116,gas_pump,0.24793802201747894,cassette,0.057028137147426605,digital_clock,0.046105097979307175,accordion,0.031027045100927353,crate,0.027076752856373787,stopwatch,0.023181207478046417,moving_van,0.01696585677564144,cab,0.016644032672047615,odometer,0.013891803100705147,cinema,0.012495042756199837
lDK9QqIzhwk,50,microphone,0.17391124367713928,fur_coat,0.17345525324344635,wig,0.11095652729272842,feather_boa,0.05465371161699295,stage,0.03563162684440613,sax,0.018226802349090576,accordion,0.016246670857071877,maraca,0.014304518699645996,brassiere,0.010081457905471325,banjo,0.008663111366331577
lDK9QqIzhwk,14,spotlight,0.32918083667755127,fountain,0.12098152190446854,suit,0.06802213937044144,television,0.031200965866446495,swab,0.028117768466472626,groom,0.028069207444787025,bow_tie,0.01674492098391056,crutch,0.009274488314986229,microphone,0.008717874996364117,bannister,0.008421147242188454
tg00YEETFzg,102,slot,0.8321874737739563,switch,0.002228420227766037,palace,0.001662575756199658,carousel,0.0009448584169149399,pug,0.0008625420741736889,vending_machine,0.0006844548042863607,lifeboat,0.0005258886376395822,joystick,0.0004555935738608241,desktop_computer,0.0004492254229262471,hair_spray,0.0004433285794220865
tg00YEETFzg,22,bathtub,0.44505223631858826,tub,0.32014864683151245,shower_curtain,0.008427013643085957,washbasin,0.006954776588827372,shower_cap,0.006050845142453909,washer,0.004354533739387989,toilet_seat,0.003903280245140195,sleeping_bag,0.0032604869920760393,photocopier,0.002693186281248927,gasmask,0.0022689199540764093
tg00YEETFzg,58,drumstick,0.3249620497226715,drum,0.05109534040093422,microphone,0.00900038331747055,stage,0.005756528116762638,acoustic_guitar,0.0051661087200045586,cello,0.004245787858963013,pick,0.003787675639614463,steel_drum,0.0037002202589064837,gong,0.003697803942486644,caldron,0.0034547289833426476
tg00YEETFzg,87,torch,0.11523709446191788,Indian_cobra,0.045655760914087296,potter's_wheel,0.04349352791905403,candle,0.02554870955646038,park_bench,0.020939482375979424,crutch,0.020851364359259605,theater_curtain,0.014745785854756832,leatherback_turtle,0.014597943052649498,acoustic_guitar,0.014428948052227497,jack-o'-lantern,0.013701148331165314
tg00YEETFzg,35,ocarina,0.04203497990965843,cellular_telephone,0.04121556133031845,candle,0.03756185621023178,harmonica,0.02957717701792717,potter's_wheel,0.029242994263768196,neck_brace,0.0270969420671463,stethoscope,0.024292241781949997,oxygen_mask,0.02427104115486145,Windsor_tie,0.02323669195175171,nipple,0.021612469106912613
tg00YEETFzg,32,oxygen_mask,0.07985840737819672,neck_brace,0.06610649079084396,dumbbell,0.06090836971998215,candle,0.02214840240776539,microphone,0.021421607583761215,cellular_telephone,0.020236726850271225,torch,0.019778022542595863,barbershop,0.019689617678523064,potter's_wheel,0.01907474361360073,barbell,0.01765279844403267
tg00YEETFzg,26,bathtub,0.4573231041431427,tub,0.2977927625179291,shower_curtain,0.007872026413679123,shower_cap,0.007493655662983656,washbasin,0.0035877458285540342,toilet_seat,0.002544343937188387,sleeping_bag,0.0025260739494115114,washer,0.0018987312214449048,gasmask,0.0017081232508644462,plunger,0.0013879549223929644
tg00YEETFzg,111,unicycle,0.30087217688560486,volleyball,0.15182019770145416,balance_beam,0.12930142879486084,racket,0.0710398331284523,knee_pad,0.05240902304649353,horizontal_bar,0.012503976933658123,punching_bag,0.010944677516818047,soccer_ball,0.010498781688511372,basketball,0.009622800163924694,barbell,0.008891148492693901
tg00YEETFzg,34,potter's_wheel,0.11475707590579987,sunscreen,0.059229690581560135,neck_brace,0.04186273738741875,Windsor_tie,0.0232550036162138,nipple,0.01982996053993702,cellular_telephone,0.01831663027405739,plunger,0.01641189306974411,oxygen_mask,0.015699466690421104,hair_spray,0.014792386442422867,hand-held_computer,0.013187888078391552
tg00YEETFzg,46,wig,0.6034245491027832,neck_brace,0.029932748526334763,shower_cap,0.027899285778403282,brassiere,0.01675618253648281,bonnet,0.011224626563489437,Band_Aid,0.008766409009695053,hair_spray,0.008614837191998959,hand_blower,0.008095399476587772,cowboy_hat,0.007101329974830151,bikini,0.006076571997255087
tg00YEETFzg,109,barracouta,0.06633181124925613,sturgeon,0.04197698459029198,coho,0.03681240603327751,assault_rifle,0.030671825632452965,rifle,0.028343653306365013,volcano,0.018236855044960976,torch,0.017691826447844505,fur_coat,0.015582098625600338,reel,0.015005672350525856,gar,0.01377865206450224
tg00YEETFzg,67,maillot,0.08666237443685532,Italian_greyhound,0.06330352276563644,mosquito_net,0.05930538848042488,brassiere,0.03358879312872887,Weimaraner,0.030732613056898117,whippet,0.024907639250159264,quilt,0.022886067628860474,studio_couch,0.020803609862923622,bikini,0.020009471103549004,boxer,0.019537676125764847
tg00YEETFzg,47,tench,0.2451101392507553,barracouta,0.17481818795204163,gar,0.09375985711812973,sturgeon,0.03611622005701065,coho,0.020336560904979706,sandbar,0.017632393166422844,poncho,0.008046247996389866,hartebeest,0.006343844346702099,lakeside,0.0060862465761601925,suit,0.004950926173478365
tg00YEETFzg,62,candle,0.21299485862255096,lighter,0.04596888646483421,Band_Aid,0.03640996292233467,microphone,0.02583978697657585,wig,0.024886010214686394,book_jacket,0.01980198360979557,hair_spray,0.01844821311533451,panpipe,0.01818183623254299,torch,0.01769449934363365,bow_tie,0.01598774455487728
tg00YEETFzg,91,television,0.07080134004354477,window_screen,0.06264374405145645,dumbbell,0.04519462585449219,window_shade,0.03510697931051254,screen,0.02622326835989952,monitor,0.02603822387754917,binoculars,0.022416478022933006,cellular_telephone,0.018086234107613564,projector,0.014003743417561054,laptop,0.012778201140463352
tg00YEETFzg,66,Boston_bull,0.12575508654117584,Saint_Bernard,0.07739592343568802,Siberian_husky,0.03881927579641342,boxer,0.03482735529541969,Siamese_cat,0.02505260519683361,Chesapeake_Bay_retriever,0.018016641959547997,American_Staffordshire_terrier,0.017695173621177673,Greater_Swiss_Mountain_dog,0.017648212611675262,English_springer,0.016278713941574097,Eskimo_dog,0.01590568944811821
tg00YEETFzg,104,balance_beam,0.20640593767166138,spotlight,0.10135438293218613,bubble,0.07399372011423111,projector,0.027174390852451324,maillot,0.015152662061154842,unicycle,0.01480931881815195,torch,0.013733554631471634,solar_dish,0.013526040129363537,hoopskirt,0.013375296257436275,miniskirt,0.013346580788493156
tg00YEETFzg,33,microphone,0.10027013719081879,harmonica,0.07423975318670273,Windsor_tie,0.037843357771635056,neck_brace,0.025115499272942543,sunscreen,0.022775163874030113,cellular_telephone,0.022590912878513336,brassiere,0.018578536808490753,conch,0.01618036814033985,torch,0.015670429915189743,candle,0.013610790483653545
tg00YEETFzg,16,hand_blower,0.16973567008972168,hair_spray,0.1378270834684372,brassiere,0.07453999668359756,bathtub,0.04524005949497223,wig,0.0382210947573185,tub,0.03577955439686775,bath_towel,0.030910145491361618,shower_cap,0.026127299293875694,shower_curtain,0.021048614755272865,toilet_tissue,0.017376704141497612
tg00YEETFzg,77,bathtub,0.4711117446422577,tub,0.33325111865997314,shower_curtain,0.0047316220588982105,washbasin,0.0041694859974086285,toilet_seat,0.0016860333271324635,bucket,0.0014766358071938157,potter's_wheel,0.0014305543154478073,shower_cap,0.0014117496320977807,toilet_tissue,0.0013994119362905622,medicine_chest,0.0013864330248907208
tg00YEETFzg,100,nematode,0.01489989273250103,matchstick,0.013600408099591732,digital_clock,0.008943838998675346,microphone,0.006884095724672079,spotlight,0.006083432585000992,abaya,0.005697473883628845,lighter,0.005686657968908548,theater_curtain,0.004853951744735241,analog_clock,0.004723761230707169,vine_snake,0.0044797565788030624
tg00YEETFzg,85,torch,0.12779231369495392,crutch,0.03416551649570465,theater_curtain,0.03359808027744293,candle,0.032882094383239746,pay-phone,0.03283626586198807,cellular_telephone,0.027796998620033264,Indian_cobra,0.026372427120804787,potter's_wheel,0.02418448030948639,harp,0.017724692821502686,cinema,0.016291305422782898
tg00YEETFzg,90,torch,0.08134415745735168,park_bench,0.042810674756765366,crutch,0.031072299927473068,potter's_wheel,0.024588793516159058,swing,0.02108360081911087,Indian_cobra,0.020327962934970856,harp,0.018146030604839325,theater_curtain,0.016945168375968933,candle,0.016636470332741737,basketball,0.014042726717889309
tg00YEETFzg,0,nematode,0.016758441925048828,digital_clock,0.01517016813158989,matchstick,0.011912231333553791,theater_curtain,0.011821326799690723,abaya,0.011031591333448887,spotlight,0.009783449582755566,lighter,0.008418194949626923,analog_clock,0.007736468221992254,candle,0.0076700481586158276,microphone,0.007604809012264013
tg00YEETFzg,19,lipstick,0.5172356367111206,candle,0.07725939154624939,whistle,0.03923718258738518,lighter,0.02548304572701454,oboe,0.014080841094255447,sax,0.01400528009980917,microphone,0.011755326762795448,wig,0.0078095365315675735,trombone,0.005686857737600803,cornet,0.005542590748518705
tg00YEETFzg,97,volcano,0.5329859256744385,missile,0.01132966298609972,space_shuttle,0.010628717951476574,geyser,0.007866045460104942,fire_screen,0.0044193877838552,fountain,0.003984185867011547,torch,0.003802624996751547,matchstick,0.0037231731694191694,theater_curtain,0.003616499016061425,projectile,0.003593212692067027
tg00YEETFzg,105,bubble,0.12292829155921936,balance_beam,0.07538910955190659,maillot,0.059391822665929794,spotlight,0.04533984139561653,hoopskirt,0.024064838886260986,torch,0.019546130672097206,miniskirt,0.017884911969304085,solar_dish,0.017549987882375717,unicycle,0.01455223560333252,stage,0.013631796464323997
tg00YEETFzg,81,bathtub,0.612179696559906,tub,0.2295924574136734,shower_curtain,0.0039392863400280476,washbasin,0.002825577510520816,shower_cap,0.001406539580784738,toilet_seat,0.0013423202326521277,bucket,0.000980569631792605,washer,0.0008976507233455777,toilet_tissue,0.0008419561781920493,medicine_chest,0.0007074049790389836
tg00YEETFzg,99,space_shuttle,0.3565058708190918,volcano,0.043920740485191345,missile,0.03419465944170952,maillot,0.029967498034238815,torch,0.020925475284457207,projectile,0.019859472289681435,bikini,0.009230808354914188,warplane,0.007475507911294699,solar_dish,0.007084992248564959,oxygen_mask,0.0065259686671197414
tg00YEETFzg,2,airship,0.19901087880134583,crane,0.10963060706853867,balloon,0.09873080253601074,bell_cote,0.07316890358924866,traffic_light,0.06691031903028488,flagpole,0.02939658984541893,fireboat,0.024220509454607964,street_sign,0.01824270747601986,dome,0.012086440809071064,cab,0.010611604899168015
tg00YEETFzg,3,airship,0.25224795937538147,balloon,0.10493921488523483,crane,0.07658612728118896,bell_cote,0.064275823533535,traffic_light,0.03789645805954933,fireboat,0.03605545312166214,flagpole,0.032882630825042725,library,0.022417593747377396,parachute,0.015344412997364998,liner,0.01048789732158184
tg00YEETFzg,110,volcano,0.19856417179107666,geyser,0.04058465361595154,airship,0.026516586542129517,balloon,0.019625414162874222,torch,0.018758293241262436,flagpole,0.016321538016200066,caldron,0.016223615035414696,cannon,0.01330600306391716,missile,0.012830516323447227,projectile,0.011788912117481232
tg00YEETFzg,18,hair_spray,0.21966752409934998,hand_blower,0.210061177611351,brassiere,0.04370466619729996,bathtub,0.0241131279617548,tub,0.02391553297638893,bath_towel,0.020870143547654152,wig,0.01894421875476837,lipstick,0.01753610000014305,perfume,0.013475767336785793,shower_cap,0.011009997688233852
tg00YEETFzg,1,traffic_light,0.04858490824699402,crane,0.04526929557323456,window_shade,0.035134878009557724,photocopier,0.03144645690917969,airship,0.03141207620501518,bell_cote,0.02576577477157116,balloon,0.02128666825592518,desktop_computer,0.019279729574918747,space_heater,0.014551118947565556,wall_clock,0.011646261438727379
tg00YEETFzg,45,wig,0.5217933654785156,shower_cap,0.04350688308477402,bonnet,0.030172770842909813,Band_Aid,0.01810239441692829,neck_brace,0.013827432878315449,cellular_telephone,0.010826922953128815,hair_spray,0.0072470782324671745,wool,0.0061701578088104725,lipstick,0.005618483293801546,brassiere,0.005576354917138815
tg00YEETFzg,21,candle,0.4461345970630646,torch,0.03550489619374275,jack-o'-lantern,0.02705167792737484,theater_curtain,0.023335954174399376,microphone,0.019790325313806534,banjo,0.01006990671157837,shower_cap,0.00922395195811987,lighter,0.008978289552032948,cowboy_hat,0.007086991332471371,Band_Aid,0.00648540910333395
tg00YEETFzg,43,drumstick,0.2964814305305481,drum,0.08905094861984253,microphone,0.01786712370812893,candle,0.006515873596072197,stage,0.005240822210907936,cowboy_hat,0.0049750120379030704,punching_bag,0.004617650993168354,sombrero,0.004565373528748751,sax,0.004361316561698914,gong,0.004274141509085894
tg00YEETFzg,118,sturgeon,0.10251366347074509,coho,0.06218269094824791,barracouta,0.03210989385843277,snowmobile,0.02820001170039177,ski,0.02344403602182865,torch,0.02102227509021759,parachute,0.018199924379587173,Arabian_camel,0.015786679461598396,sandbar,0.014950811862945557,seashore,0.014286967925727367
tg00YEETFzg,76,lipstick,0.4472218453884125,Band_Aid,0.025269094854593277,face_powder,0.0197666697204113,microphone,0.014804931357502937,ice_lolly,0.014403039589524269,whistle,0.013321472331881523,bow_tie,0.013265961781144142,syringe,0.012601773254573345,cellular_telephone,0.011981758289039135,shower_cap,0.009904255159199238
tg00YEETFzg,93,window_screen,0.06217996031045914,binoculars,0.05145089328289032,car_mirror,0.03752426430583,cellular_telephone,0.03569469228386879,window_shade,0.029088279232382774,dumbbell,0.02632240019738674,television,0.025517692789435387,laptop,0.01754164882004261,projector,0.014546751044690609,potter's_wheel,0.014089778065681458
